"","member","word","freq"
"2042","Clifton-Brown, Geoffrey","statistics",0.61553758715081
"2043","Clifton-Brown, Geoffrey","align",0.490168993100535
"2044","Clifton-Brown, Geoffrey","takes",0.484602089417504
"2045","Clifton-Brown, Geoffrey","collected",0.480680868769653
"2046","Clifton-Brown, Geoffrey","trade",0.459702520200629
"2047","Clifton-Brown, Geoffrey","policyholders",0.4479011253313
"2048","Clifton-Brown, Geoffrey","finished",0.393010930454968
"2049","Clifton-Brown, Geoffrey","help",0.38307148457634
"2050","Clifton-Brown, Geoffrey","equitable",0.372972702642368
"2051","Clifton-Brown, Geoffrey","life",0.357161072729781
"2052","Clifton-Brown, Geoffrey","different",0.349989306996797
"2053","Coaker, Vernon","equitable",0.915792033384816
"2054","Coaker, Vernon","life",0.876968375229165
"2055","Coaker, Vernon","compensation",0.788598366205111
"2056","Coaker, Vernon","packages",0.555620112298716
"2057","Coaker, Vernon","holders",0.494677327862285
"2058","Coaker, Vernon","review",0.287585578723099
"2059","Coaker, Vernon","paid",0.279904804955996
"2060","Coaker, Vernon","level",0.269703876341842
"2061","Coaker, Vernon","will",0.252135211093166
"2062","Coaker, Vernon","received",0.250233153890502
"2063","Coaker, Vernon","mr",0.0273999520991608
"2064","Coaker, Vernon","chancellor",0.0264637545267237
"2065","Coffey, Ann","misselling",0.500160015537766
"2066","Coffey, Ann","dealt",0.474032749067481
"2067","Coffey, Ann","relating",0.470377272269606
"2068","Coffey, Ann","disputes",0.460475898277259
"2069","Coffey, Ann","packaged",0.443241365647111
"2070","Coffey, Ann","email",0.439522544449568
"2071","Coffey, Ann","ombudsman",0.405417505229288
"2072","Coffey, Ann","correspondence",0.386256178056139
"2073","Coffey, Ann","complaints",0.362593576058434
"2074","Coffey, Ann","enable",0.362365070049615
"2075","Coffey, Ann","accounts",0.260958932157754
"2076","Coffey, Ann","number",0.225885283252038
"2077","Colvile, Oliver","malawi",2.18786387133051
"2078","Colvile, Oliver","treaty",1.9385242912217
"2079","Colvile, Oliver","renegotiating",0.999165358203996
"2080","Colvile, Oliver","inclusion",0.730625177578253
"2081","Colvile, Oliver","uk",0.713682090883046
"2082","Colvile, Oliver","broad",0.566657474842151
"2083","Colvile, Oliver","concentrated",0.518855440297409
"2084","Colvile, Oliver","tax",0.513237229507107
"2085","Colvile, Oliver","priorities",0.493383139843532
"2086","Colvile, Oliver","revised",0.485331282857871
"2087","Colvile, Oliver","signed",0.458430611303981
"2088","Colvile, Oliver","africa",0.448615345138242
"2089","Connarty, Michael","europe",0.522617555827546
"2090","Connarty, Michael","citizens",0.398924073681927
"2091","Connarty, Michael","programme",0.377241910697584
"2092","Connarty, Michael","accrue",0.375275574343021
"2093","Connarty, Michael","purse",0.294275743555487
"2094","Connarty, Michael","potential",0.231866265567622
"2095","Connarty, Michael","funds",0.213773381770434
"2096","Connarty, Michael","public",0.207594122303137
"2097","Connarty, Michael","estimate",0.173639749598943
"2098","Connarty, Michael","will",0.114693765897379
"2099","Connarty, Michael","made",0.10810271221912
"2100","Connarty, Michael","mr",0.0124639620068746
"2101","Cooper, Julie","burnley",1.99302942536836
"2102","Cooper, Julie","1999",1.91227922941963
"2103","Cooper, Julie","misconduct",1.33857763662365
"2104","Cooper, Julie","chinese",1.32691199725825
"2105","Cooper, Julie","2010",1.28889447428537
"2106","Cooper, Julie","save",1.28089498565675
"2107","Cooper, Julie","close",1.27426187416809
"2108","Cooper, Julie","loopholes",1.23750161613419
"2109","Cooper, Julie","predatory",1.15893532091696
"2110","Cooper, Julie","budget",1.10662028312096
"2111","Cooper, Julie","economy",1.06812989319198
"2112","Cooper, Julie","stock",1.05266030624949
"2113","Cooper, Rosie","view",0.446694089165477
"2114","Cooper, Rosie","conclusions",0.422461757603985
"2115","Cooper, Rosie","fax",0.400736538451505
"2116","Cooper, Rosie","verified",0.379978724691218
"2117","Cooper, Rosie","control",0.370456224651348
"2118","Cooper, Rosie","nhs",0.343437826828318
"2119","Cooper, Rosie","account",0.336433896724189
"2120","Cooper, Rosie","email",0.333069158412467
"2121","Cooper, Rosie","accept",0.306917405894004
"2122","Cooper, Rosie","expenditure",0.305417787712181
"2123","Cooper, Rosie","october",0.294771766996993
"2124","Cooper, Rosie","correspondence",0.292704030274233
"2125","Cowan, Ronnie","concentrix",0.877170816878502
"2126","Cowan, Ronnie","authority",0.692749161853997
"2127","Cowan, Ronnie","carried",0.676688387305934
"2128","Cowan, Ronnie","care",0.671660998981313
"2129","Cowan, Ronnie","grandchildren",0.613439440764699
"2130","Cowan, Ronnie","reasonable",0.57295278200295
"2131","Cowan, Ronnie","save",0.572500346053386
"2132","Cowan, Ronnie","cancer",0.57228829953636
"2133","Cowan, Ronnie","grandparents",0.567291527931849
"2134","Cowan, Ronnie","investigations",0.556697977959406
"2135","Cowan, Ronnie","contract",0.550439931275979
"2136","Cowan, Ronnie","claim",0.548514760761806
"2137","Cox, Geoffrey","tourism",1.13123558683853
"2138","Cox, Geoffrey","small",0.70857892781875
"2139","Cox, Geoffrey","tourist",0.680177752237497
"2140","Cox, Geoffrey","vat",0.597983789317796
"2141","Cox, Geoffrey","businesses",0.513174718575914
"2142","Cox, Geoffrey","south",0.446886235894826
"2143","Cox, Geoffrey","west",0.442763964818674
"2144","Cox, Geoffrey","fiscal",0.411300501036453
"2145","Cox, Geoffrey","reduction",0.397577738203109
"2146","Cox, Geoffrey","applicable",0.37701175175083
"2147","Cox, Geoffrey","support",0.345954535830341
"2148","Cox, Geoffrey","sector",0.320373260916003
"2149","Coyle, Neil","terror",2.18871209533354
"2150","Coyle, Neil","attacks",1.61817383235304
"2151","Coyle, Neil","reinsurance",1.41460907224947
"2152","Coyle, Neil","absence",1.25332347083939
"2153","Coyle, Neil","offer",1.21576233256447
"2154","Coyle, Neil","insurance",1.2112218689041
"2155","Coyle, Neil","1993",1.12454825029773
"2156","Coyle, Neil","update",1.02526951022419
"2157","Coyle, Neil","support",1.01330158535221
"2158","Coyle, Neil","business",0.991545024897159
"2159","Coyle, Neil","payment",0.981132962942353
"2160","Coyle, Neil","equitable",0.974130928943345
"2161","Crausby, Sir David","credit",1.86887591295312
"2162","Crausby, Sir David","helpline",1.58239447422653
"2163","Crausby, Sir David","false",1.21070138283375
"2164","Crausby, Sir David","bolton",1.19727533116385
"2165","Crausby, Sir David","self",0.986011016747679
"2166","Crausby, Sir David","tax",0.980563139642385
"2167","Crausby, Sir David","access",0.971594421050276
"2168","Crausby, Sir David","working",0.96362979526289
"2169","Crausby, Sir David","resolve",0.956103866235045
"2170","Crausby, Sir David","year",0.954792680667913
"2171","Crausby, Sir David","gdp",0.947984274097559
"2172","Crausby, Sir David","level",0.876331570601748
"2173","Crawley, Angela","stagnation",0.902346131457372
"2174","Crawley, Angela","inflation",0.752027795053971
"2175","Crawley, Angela","rise",0.658112302308812
"2176","Crawley, Angela","decile",0.540815969090219
"2177","Crawley, Angela","beneficial",0.512130109434669
"2178","Crawley, Angela","welfare",0.462698369519291
"2179","Crawley, Angela","ownership",0.452154809157078
"2180","Crawley, Angela","wage",0.429883402554177
"2181","Crawley, Angela","trusts",0.418683297523293
"2182","Crawley, Angela","questioning",0.406167664777474
"2183","Crawley, Angela","cohabiting",0.345057182652922
"2184","Crawley, Angela","require",0.340946932182711
"2185","Creagh, Mary","nonfiscal",1.75682917572386
"2186","Creagh, Mary","asian",1.71766419297473
"2187","Creagh, Mary","july",1.37356086064239
"2188","Creagh, Mary","2015",1.21091800148489
"2189","Creagh, Mary","development",1.07011173264169
"2190","Creagh, Mary","infrastructure",1.06433624813117
"2191","Creagh, Mary","billion",1.02632496773994
"2192","Creagh, Mary","investment",1.02591862140391
"2193","Creagh, Mary","international",1.01717626222936
"2194","Creagh, Mary","5228",0.930244073554834
"2195","Creagh, Mary","contribution",0.909511974092158
"2196","Creagh, Mary","march",0.888975591235116
"2197","Creasy, Stella","immovable",1.56612136635213
"2198","Creasy, Stella","room",1.42446019534808
"2199","Creasy, Stella","five",1.3386889533571
"2200","Creasy, Stella","pf2",1.27057544977437
"2201","Creasy, Stella","rent",1.14912285198541
"2202","Creasy, Stella","nonuk",1.10542977591529
"2203","Creasy, Stella","properties",1.08347725523916
"2204","Creasy, Stella","year",1.08056243038713
"2205","Creasy, Stella","gains",1.03456856142758
"2206","Creasy, Stella","sale",1.03268824016916
"2207","Creasy, Stella","residential",0.985068169369181
"2208","Creasy, Stella","projects",0.85526304041696
"2209","Crockart, Mike","antiavoidance",1.09578637319622
"2210","Crockart, Mike","additional",0.800583209953733
"2211","Crockart, Mike","activities",0.694474127068582
"2212","Crockart, Mike","evasion",0.658458228334445
"2213","Crockart, Mike","collected",0.613581158403319
"2214","Crockart, Mike","2012",0.590213387517794
"2215","Crockart, Mike","gather",0.543314568066634
"2216","Crockart, Mike","basic",0.506992354874272
"2217","Crockart, Mike","taxpayers",0.431682686333644
"2218","Crockart, Mike","hm",0.430853209060676
"2219","Crockart, Mike","tax",0.419214408112117
"2220","Crockart, Mike","customs",0.418430505291341
"2221","Cummins, Judith","bradford",1.38399809415672
"2222","Cummins, Judith","poverty",0.882971940652302
"2223","Cummins, Judith","office",0.531150172135861
"2224","Cummins, Judith","concurrently",0.491003864566853
"2225","Cummins, Judith","work",0.467710779169799
"2226","Cummins, Judith","expansion",0.460818018845177
"2227","Cummins, Judith","160",0.438203306961618
"2228","Cummins, Judith","closure",0.429065334969588
"2229","Cummins, Judith","revenue",0.422704967643935
"2230","Cummins, Judith","floor",0.410941580290054
"2231","Cummins, Judith","leeds",0.40757949966077
"2232","Cummins, Judith","space",0.392953287396942
"2233","Cunningham, Alex","care",2.51731200874593
"2234","Cunningham, Alex","minimum",1.60368138799218
"2235","Cunningham, Alex","221932",1.53631990462916
"2236","Cunningham, Alex","wage",1.49546144667603
"2237","Cunningham, Alex","complaint",1.36002497462891
"2238","Cunningham, Alex","pension",1.35833719765117
"2239","Cunningham, Alex","investigated",1.35218200800162
"2240","Cunningham, Alex","drilling",1.23707979093944
"2241","Cunningham, Alex","gas",1.22062267751396
"2242","Cunningham, Alex","national",1.15378018711459
"2243","Cunningham, Alex","2014",1.14032605974114
"2244","Cunningham, Alex","sector",1.11955253538071
"2245","Cunningham, Jim","estimate",5.36696579650998
"2246","Cunningham, Jim","will",4.95686194976401
"2247","Cunningham, Jim","made",4.42078474694757
"2248","Cunningham, Jim","product",4.0588118757925
"2249","Cunningham, Jim","five",3.88896556490451
"2250","Cunningham, Jim","tax",3.71359537800555
"2251","Cunningham, Jim","year",3.42924904299775
"2252","Cunningham, Jim","number",2.93837662956273
"2253","Cunningham, Jim","film",2.63277876918518
"2254","Cunningham, Jim","immigration",2.5759654789151
"2255","Cunningham, Jim","relief",2.39478923471596
"2256","Cunningham, Jim","total",2.38899754941676
"2257","Cunningham, Sir Tony","meningococcal",0.569254310767081
"2258","Cunningham, Sir Tony","vaccine",0.569254310767081
"2259","Cunningham, Sir Tony","approve",0.330084170691006
"2260","Cunningham, Sir Tony","expects",0.260101018144475
"2261","Cunningham, Sir Tony","case",0.24008801689423
"2262","Cunningham, Sir Tony","decision",0.239788830370216
"2263","Cunningham, Sir Tony","business",0.173018653451488
"2264","Cunningham, Sir Tony","received",0.173018653451488
"2265","Cunningham, Sir Tony","mr",0.00991483850908698
"2266","Cunningham, Sir Tony","chancellor",0.00957606975103513
"2267","Cunningham, Sir Tony","exchequer",0.00943964619244065
"2268","Cunningham, Sir Tony","contract",0
"2269","Curran, Margaret","scottish",2.18485754005941
"2270","Curran, Margaret","quadrilateral",1.21152118046561
"2271","Curran, Margaret","ministers",1.03647897050303
"2272","Curran, Margaret","nhs",0.823366545686764
"2273","Curran, Margaret","place",0.794549130504003
"2274","Curran, Margaret","income",0.741211723623799
"2275","Curran, Margaret","213722",0.727609279834783
"2276","Curran, Margaret","rate",0.717574434716536
"2277","Curran, Margaret","shared",0.703005295064347
"2278","Curran, Margaret","data",0.663291287990428
"2279","Curran, Margaret","finance",0.565536480434922
"2280","Curran, Margaret","meeting",0.556738776119963
"2281","Dakin, Nic","embed",0.726124208714339
"2282","Dakin, Nic","test",0.486193960874296
"2283","Dakin, Nic","shells",0.440432977695153
"2284","Dakin, Nic","field",0.41321156840111
"2285","Dakin, Nic","assumptions",0.367677038969995
"2286","Dakin, Nic","feed",0.363596454196605
"2287","Dakin, Nic","make",0.357138619439607
"2288","Dakin, Nic","exceed",0.353719515123323
"2289","Dakin, Nic","sustainability",0.352047695841353
"2290","Dakin, Nic","sea",0.347218446100945
"2291","Dakin, Nic","enhancements",0.346106689338349
"2292","Dakin, Nic","railways",0.342673302746487
"2293","Danczuk, Simon","ease",0.577400637647262
"2294","Danczuk, Simon","incentivise",0.491371642000575
"2295","Danczuk, Simon","opening",0.489923741749416
"2296","Danczuk, Simon","ciders",0.442091410688037
"2297","Danczuk, Simon","beers",0.415674599768443
"2298","Danczuk, Simon","small",0.372424751328269
"2299","Danczuk, Simon","alcohol",0.354047528711921
"2300","Danczuk, Simon","accounts",0.352598570210343
"2301","Danczuk, Simon","longer",0.333397422582219
"2302","Danczuk, Simon","band",0.326218519998597
"2303","Danczuk, Simon","give",0.31548074694927
"2304","Danczuk, Simon","sale",0.311801566098855
"2305","Davey, Sir Edward","statutory",1.00054395502563
"2306","Davey, Sir Edward","paternity",0.703616488739964
"2307","Davey, Sir Edward","five",0.550925312294762
"2308","Davey, Sir Edward","adoption",0.538553824959674
"2309","Davey, Sir Edward","purse",0.344802011925397
"2310","Davey, Sir Edward","receipt",0.339060258432786
"2311","Davey, Sir Edward","years",0.333317537317819
"2312","Davey, Sir Edward","pay",0.303853235207949
"2313","Davey, Sir Edward","cost",0.260223691387151
"2314","Davey, Sir Edward","public",0.243237414573084
"2315","Davey, Sir Edward","people",0.22891588941878
"2316","Davey, Sir Edward","mr",0.0285180730967893
"2317","David, Wayne","landlords",0.875997554566084
"2318","David, Wayne","section",0.82517704204649
"2319","David, Wayne","24",0.807165071770933
"2320","David, Wayne","act",0.705853037038899
"2321","David, Wayne","private",0.655164333286962
"2322","David, Wayne","finance",0.638995657933947
"2323","David, Wayne","2015",0.403161620406643
"2324","David, Wayne","representatives",0.3428312371708
"2325","David, Wayne","sector",0.254578023897286
"2326","David, Wayne","made",0.117043158294945
"2327","David, Wayne","mr",0.0257817865091118
"2328","David, Wayne","chancellor",0.0249008781828647
"2329","Davidson, Ian","constituency",0.969869968369562
"2330","Davidson, Ian","scotland",0.928265755125816
"2331","Davidson, Ian","parliamentary",0.826944695204036
"2332","Davidson, Ian","employed",0.825798759604622
"2333","Davidson, Ian","shareholder",0.734908302242193
"2334","Davidson, Ian","employed",0.72540165480495
"2335","Davidson, Ian","national",0.686028591317366
"2336","Davidson, Ian","scottish",0.682251394666985
"2337","Davidson, Ian","glasgow",0.677427626356918
"2338","Davidson, Ian","participants",0.668001756069635
"2339","Davidson, Ian","city",0.625180930408572
"2340","Davidson, Ian","save",0.595806938787832
"2341","Davies, Byron","avgas",0.738527864927001
"2342","Davies, Byron","2009",0.657349421242823
"2343","Davies, Byron","aviation",0.656109113920843
"2344","Davies, Byron","property",0.540862969014717
"2345","Davies, Byron","avoidance",0.517083996521254
"2346","Davies, Byron","autur",0.514967655472417
"2347","Davies, Byron","revenue",0.500625507337069
"2348","Davies, Byron","10",0.491866783166084
"2349","Davies, Byron","turbine",0.476227592644285
"2350","Davies, Byron","market",0.473163901867024
"2351","Davies, Byron","received",0.380986323590124
"2352","Davies, Byron","taxation",0.351522241551481
"2353","Davies, Chris","street",0.507496541939232
"2354","Davies, Chris","grid",0.437035686076161
"2355","Davies, Chris","levy",0.41665182908585
"2356","Davies, Chris","scientific",0.402526836752251
"2357","Davies, Chris","branches",0.397052543834579
"2358","Davies, Chris","close",0.39584966010646
"2359","Davies, Chris","prevent",0.387907524613893
"2360","Davies, Chris","away",0.372780806688436
"2361","Davies, Chris","high",0.359268249895868
"2362","Davies, Chris","studies",0.356453923559321
"2363","Davies, Chris","determined",0.354043146683655
"2364","Davies, Chris","coal",0.341029956230118
"2365","Davies, David T. C.","carbon",3.14830108294928
"2366","Davies, David T. C.","backdated",2.90111273566973
"2367","Davies, David T. C.","price",2.43729837011331
"2368","Davies, David T. C.","refugee",2.37262304938059
"2369","Davies, David T. C.","floor",2.37092423051987
"2370","Davies, David T. C.","climate",2.09021626684588
"2371","Davies, David T. C.","granted",1.91199774955649
"2372","Davies, David T. C.","three",1.63737531862744
"2373","Davies, David T. C.","leave",1.56037004558961
"2374","Davies, David T. C.","year",1.36736334614091
"2375","Davies, David T. C.","raised",1.34589139147805
"2376","Davies, David T. C.","trends",1.16118902644404
"2377","Davies, Dr James","tourism",0.644447573684963
"2378","Davies, Dr James","aerospace",0.449476031624368
"2379","Davies, Dr James","wales",0.444728525443763
"2380","Davies, Dr James","annual",0.40836508493556
"2381","Davies, Dr James","sanctions",0.400078557805803
"2382","Davies, Dr James","august",0.371386861556408
"2383","Davies, Dr James","28",0.359901825493745
"2384","Davies, Dr James","vat",0.355354125008548
"2385","Davies, Dr James","adjustment",0.346590234305322
"2386","Davies, Dr James","closed",0.333026225975638
"2387","Davies, Dr James","us",0.33189411593068
"2388","Davies, Dr James","businesses",0.304956014449981
"2389","Davies, Glyn","airfields",0.661930241162921
"2390","Davies, Glyn","commercial",0.398739483741979
"2391","Davies, Glyn","passenger",0.366604514320916
"2392","Davies, Glyn","air",0.352725630653316
"2393","Davies, Glyn","small",0.277793322788011
"2394","Davies, Glyn","duty",0.237688258152704
"2395","Davies, Glyn","made",0.0999935560605399
"2396","Davies, Glyn","mr",0.0115289973589619
"2397","Davies, Glyn","chancellor",0.0111350762564347
"2398","Davies, Glyn","exchequer",0.0109764426240972
"2399","Davies, Glyn","contract",0
"2400","Davies, Glyn","contractor",0
"2401","Davies, Mims","majors",0.728129144933837
"2402","Davies, Mims","coinage",0.54296471757112
"2403","Davies, Mims","counterfeit",0.54296471757112
"2404","Davies, Mims","local",0.448785285752743
"2405","Davies, Mims","increase",0.38117127581271
"2406","Davies, Mims","distribution",0.33785032389394
"2407","Davies, Mims","general",0.335351087130636
"2408","Davies, Mims","fund",0.308052004880233
"2409","Davies, Mims","within",0.281534562424428
"2410","Davies, Mims","economy",0.250475439622021
"2411","Davies, Mims","national",0.183336149401717
"2412","Davies, Mims","will",0.165276164129234
"2413","Davies, Philip","eu",3.64728411549257
"2414","Davies, Philip","tobacco",3.5631100344164
"2415","Davies, Philip","year",3.44056977612081
"2416","Davies, Philip","hub",3.41555566684561
"2417","Davies, Philip","leeds",3.07300563152468
"2418","Davies, Philip","made",2.82947006103781
"2419","Davies, Philip","national",2.74257034489208
"2420","Davies, Philip","revenue",2.68859181493611
"2421","Davies, Philip","estimate",2.60218012507956
"2422","Davies, Philip","five",2.35245260740362
"2423","Davies, Philip","claim",2.25444666129285
"2424","Davies, Philip","region",2.13530937435032
"2425","Davis, David","946",0.479255611269048
"2426","Davis, David","haltemprice",0.416512092279616
"2427","Davis, David","howden",0.416512092279616
"2428","Davis, David","ride",0.416512092279616
"2429","Davis, David","attributable",0.354530952262061
"2430","Davis, David","prime",0.311828286899708
"2431","Davis, David","number",0.308079471522831
"2432","Davis, David","nonuk",0.287381413404141
"2433","Davis, David","national",0.279709037405517
"2434","Davis, David","oral",0.276825603126181
"2435","Davis, David","yorkshire",0.264294869369807
"2436","Davis, David","active",0.250681753787597
"2437","Day, Martyn","protocol",2.66769937198589
"2438","Day, Martyn","illicit",2.4513903167315
"2439","Day, Martyn","eliminate",2.37360467129492
"2440","Day, Martyn","will",2.25731705846578
"2441","Day, Martyn","made",2.22514326818711
"2442","Day, Martyn","health",2.22368028327031
"2443","Day, Martyn","roadchef",2.21467797047636
"2444","Day, Martyn","world",2.1703700665502
"2445","Day, Martyn","trade",2.14009967585176
"2446","Day, Martyn","tobacco",1.9961941700171
"2447","Day, Martyn","organisation",1.76245206248893
"2448","Day, Martyn","proposal",1.6952761360827
"2449","de Bois, Nick","franchisees",0.623866072835935
"2450","de Bois, Nick","lighterlife",0.623866072835935
"2451","de Bois, Nick","liability",0.345522993830134
"2452","de Bois, Nick","vat",0.220954131269154
"2453","de Bois, Nick","received",0.189617304277749
"2454","de Bois, Nick","uk",0.13071121750467
"2455","de Bois, Nick","mr",0.0108660246334041
"2456","de Bois, Nick","chancellor",0.0104947558863998
"2457","de Bois, Nick","exchequer",0.0103452444498892
"2458","de Bois, Nick","contract",0
"2459","de Bois, Nick","contractor",0
"2460","de Bois, Nick","corpor",0
"2461","De Piero, Gloria","ashfield",3.32364788362963
"2462","De Piero, Gloria","nottinghamshire",2.32153561923606
"2463","De Piero, Gloria","constituency",1.22413430379937
"2464","De Piero, Gloria","pay",0.94922317030625
"2465","De Piero, Gloria","tax",0.887019495593519
"2466","De Piero, Gloria","proportion",0.870499212445876
"2467","De Piero, Gloria","people",0.848590155276209
"2468","De Piero, Gloria","paid",0.762030084132301
"2469","De Piero, Gloria","inheritance",0.718285570929153
"2470","De Piero, Gloria","men",0.713755549563202
"2471","De Piero, Gloria","childcare",0.698749875792863
"2472","De Piero, Gloria","free",0.688111396940774
"2473","Debbonaire, Thangam","bristol",2.50434799599013
"2474","Debbonaire, Thangam","west",1.69242011178796
"2475","Debbonaire, Thangam","concentrix",1.26865284970725
"2476","Debbonaire, Thangam","erroneous",0.811088108924415
"2477","Debbonaire, Thangam","constituency",0.67438001867409
"2478","Debbonaire, Thangam","efforts",0.611632365935842
"2479","Debbonaire, Thangam","immigration",0.578606187441496
"2480","Debbonaire, Thangam","council",0.528580771223251
"2481","Debbonaire, Thangam","people",0.514417111016082
"2482","Debbonaire, Thangam","city",0.513560839580174
"2483","Debbonaire, Thangam","transparency",0.480515081152505
"2484","Debbonaire, Thangam","apology",0.469218056909582
"2485","Denham, John","training",1.94296746141909
"2486","Denham, John","relief",1.3784409508919
"2487","Denham, John","expenditure",1.29817821930963
"2488","Denham, John","employer",1.16931768584998
"2489","Denham, John","degree",0.600238690848513
"2490","Denham, John","year",0.541657783669837
"2491","Denham, John","tax",0.533605059262454
"2492","Denham, John","purposes",0.428844771603901
"2493","Denham, John","claimed",0.391897868107171
"2494","Denham, John","spending",0.383813979841055
"2495","Denham, John","allowing",0.348827777091561
"2496","Denham, John","granted",0.312405988155262
"2497","Dinenage, Caroline","luxury",0.493179255379063
"2498","Dinenage, Caroline","classification",0.355889382573475
"2499","Dinenage, Caroline","eus",0.35192272567194
"2500","Dinenage, Caroline","sanitary",0.311128894596415
"2501","Dinenage, Caroline","end",0.261375135070327
"2502","Dinenage, Caroline","womens",0.259984787454304
"2503","Dinenage, Caroline","cent",0.217347397147408
"2504","Dinenage, Caroline","products",0.19391958805694
"2505","Dinenage, Caroline","per",0.193323752141551
"2506","Dinenage, Caroline","review",0.189145893965053
"2507","Dinenage, Caroline","level",0.177385044907401
"2508","Dinenage, Caroline","propose",0.165003066467305
"2509","Djanogly, Jonathan","huntingdon",0.455553614189442
"2510","Djanogly, Jonathan","unsuccessfully",0.366965774276481
"2511","Djanogly, Jonathan","stage",0.366965774276481
"2512","Djanogly, Jonathan","second",0.279770753646351
"2513","Djanogly, Jonathan","successfully",0.259255176544232
"2514","Djanogly, Jonathan","buy",0.249164331726469
"2515","Djanogly, Jonathan","guarantee",0.24275282479777
"2516","Djanogly, Jonathan","mortgage",0.237677417120314
"2517","Djanogly, Jonathan","help",0.235900873373379
"2518","Djanogly, Jonathan","applications",0.214515010833878
"2519","Djanogly, Jonathan","governments",0.202215535879905
"2520","Djanogly, Jonathan","constituency",0.1776707952677
"2521","Dobson, Frank","succeeding",0.604748389449702
"2522","Dobson, Frank","rbs",0.5880679915736
"2523","Dobson, Frank","lloyds",0.57285421349029
"2524","Dobson, Frank","modelling",0.536122814114162
"2525","Dobson, Frank","repayments",0.484311048823111
"2526","Dobson, Frank","transactions",0.466447424768929
"2527","Dobson, Frank","artefacts",0.456857756702451
"2528","Dobson, Frank","payers",0.447364657500459
"2529","Dobson, Frank","isil",0.435117994207746
"2530","Dobson, Frank","224902",0.429612967347863
"2531","Dobson, Frank","holborn",0.429612967347863
"2532","Dobson, Frank","pancras",0.429612967347863
"2533","Docherty-Hughes, Martin","56783",0.842457275150037
"2534","Docherty-Hughes, Martin","charities",0.658610045426478
"2535","Docherty-Hughes, Martin","libor",0.571468140909483
"2536","Docherty-Hughes, Martin","fines",0.482806104142262
"2537","Docherty-Hughes, Martin","december",0.463916313877048
"2538","Docherty-Hughes, Martin","facilities",0.454396241982959
"2539","Docherty-Hughes, Martin","sites",0.450676229981651
"2540","Docherty-Hughes, Martin","mod",0.413360912333835
"2541","Docherty-Hughes, Martin","events",0.41202829862425
"2542","Docherty-Hughes, Martin","military",0.400858616737415
"2543","Docherty-Hughes, Martin","coordination",0.38421454076147
"2544","Docherty-Hughes, Martin","based",0.378479351951335
"2545","Dodds, Anneliese","assurance",2.01819404299736
"2546","Dodds, Anneliese","advanced",1.86060506280133
"2547","Dodds, Anneliese","application",1.39666949708908
"2548","Dodds, Anneliese","social",1.20143328149045
"2549","Dodds, Anneliese","process",1.06788752623091
"2550","Dodds, Anneliese","investment",1.04548528885552
"2551","Dodds, Anneliese","holiday",1.03549263026192
"2552","Dodds, Anneliese","relief",0.914001271824882
"2553","Dodds, Anneliese","procedures",0.855883458222244
"2554","Dodds, Anneliese","customs",0.8481366948019
"2555","Dodds, Anneliese","increase",0.826494115968831
"2556","Dodds, Anneliese","month",0.815192256046497
"2557","Dodds, Nigel","laundering",1.35348535058757
"2558","Dodds, Nigel","uk",1.24198619198824
"2559","Dodds, Nigel","eu",1.09607987326402
"2560","Dodds, Nigel","administration",0.998985774861807
"2561","Dodds, Nigel","made",0.994361499210793
"2562","Dodds, Nigel","encourage",0.929229027948067
"2563","Dodds, Nigel","northern",0.929038469465937
"2564","Dodds, Nigel","part",0.927053955033096
"2565","Dodds, Nigel","ireland",0.92564404061606
"2566","Dodds, Nigel","payday",0.856983027486489
"2567","Dodds, Nigel","european",0.850903201850746
"2568","Dodds, Nigel","loan",0.835299676765331
"2569","Donaldson, Jeffrey M.","executive",0.925336966802872
"2570","Donaldson, Jeffrey M.","northern",0.715957388958321
"2571","Donaldson, Jeffrey M.","ireland",0.713341494680273
"2572","Donaldson, Jeffrey M.","position",0.640350596210721
"2573","Donaldson, Jeffrey M.","devolution",0.562068840642352
"2574","Donaldson, Jeffrey M.","corporation",0.403480494834172
"2575","Donaldson, Jeffrey M.","2014",0.285935176360497
"2576","Donaldson, Jeffrey M.","financial",0.260628536654523
"2577","Donaldson, Jeffrey M.","tax",0.135749340329277
"2578","Donaldson, Jeffrey M.","mr",0.0331639223538259
"2579","Donaldson, Jeffrey M.","chancellor",0.0320307822852673
"2580","Donaldson, Jeffrey M.","exchequer",0.0315744621646407
"2581","Donaldson, Stuart Blair","tighten",0.511405493104954
"2582","Donaldson, Stuart Blair","name",0.485026109534742
"2583","Donaldson, Stuart Blair","special",0.46811656230617
"2584","Donaldson, Stuart Blair","band",0.463179469058394
"2585","Donaldson, Stuart Blair","shell",0.422076071221276
"2586","Donaldson, Stuart Blair","corrupt",0.411956588425755
"2587","Donaldson, Stuart Blair","adviser",0.402076759088556
"2588","Donaldson, Stuart Blair","responsibilities",0.308205885261109
"2589","Donaldson, Stuart Blair","pay",0.271918727799747
"2590","Donaldson, Stuart Blair","laundering",0.239145621038325
"2591","Donaldson, Stuart Blair","money",0.213058779067358
"2592","Donaldson, Stuart Blair","regulations",0.207210902687432
"2593","Donelan, Michelle","small",0.720649496003986
"2594","Donelan, Michelle","business",0.663563098739116
"2595","Donelan, Michelle","reducing",0.525377859741063
"2596","Donelan, Michelle","rate",0.492160361107372
"2597","Donelan, Michelle","entity",0.439474795948116
