"","topic","word","freq"
"2376",198,"local",0.310730400051363
"2377",199,"enrichment",1.74241275627541
"2378",199,"unjust",1.74241275627541
"2379",199,"case",1.62598420442746
"2380",199,"back",1.28747500378415
"2381",199,"roadchef",1.07584507911718
"2382",199,"hmrc",0.883816492430164
"2383",199,"guidance",0.804429069456669
"2384",199,"trust",0.781398551340351
"2385",199,"employees",0.649167673794318
"2386",199,"bilateral",0.577254791287989
"2387",199,"benefit",0.545329233917832
"2388",199,"dealing",0.493377490287138
"2389",200,"north",4.49816737012149
"2390",200,"east",4.43943371106043
"2391",200,"constituency",1.9357169038193
"2392",200,"proposed",1.20412588279573
"2393",200,"bolton",1.19727533116385
"2394",200,"jarrow",1.18028781749584
"2395",200,"tyneside",1.13844749848255
"2396",200,"credit",1.10514521575229
"2397",200,"south",1.09229745775866
"2398",200,"people",1.04472565276729
"2399",200,"working",0.968398776069514
"2400",200,"qualified",0.923843325304982
"2401",201,"global",6.24683813728353
"2402",201,"restructuring",3.42543171064742
"2403",201,"group",2.36125428040984
"2404",201,"financial",1.70507636712579
"2405",201,"imf",1.26167006218179
"2406",201,"royal",1.23812205828513
"2407",201,"conduct",1.22724694256397
"2408",201,"authority",1.14606445945891
"2409",201,"bank",1.13115973755837
"2410",201,"oil",1.0249008437106
"2411",201,"centre",0.973808612235718
"2412",201,"report",0.954681800575226
"2413",202,"instruments",1.9246931610171
"2414",202,"directive",0.812372398025968
"2415",202,"laid",0.728710921646948
"2416",202,"mifid",0.648488326681707
"2417",202,"markets",0.638082605341865
"2418",202,"statutory",0.53954198726731
"2419",202,"influence",0.454799038954031
"2420",202,"196",0.428600080598424
"2421",202,"act",0.421027567051351
"2422",202,"financial",0.404548719453466
"2423",202,"1987",0.350870617007539
"2424",202,"extent",0.327516739756095
"2425",203,"outlook",3.84923555188043
"2426",203,"economic",1.91441449978633
"2427",203,"fiscal",1.65290843866093
"2428",203,"responsibility",1.44179711787533
"2429",203,"office",1.29068549312316
"2430",203,"forecast",1.2238645313102
"2431",203,"november",1.21042516086436
"2432",203,"budget",1.15189397640378
"2433",203,"policies",0.890734649636306
"2434",203,"oecd",0.845829991751811
"2435",203,"household",0.815169188680231
"2436",203,"2016",0.803710225207889
"2437",204,"geographical",2.19322365114664
"2438",204,"inequalities",0.744932919334796
"2439",204,"distribution",0.74180548714219
"2440",204,"wealth",0.719126667328311
"2441",204,"generational",0.606420153888776
"2442",204,"rateable",0.521706852149753
"2443",204,"2747",0.510985166042881
"2444",204,"actual",0.414350254762775
"2445",204,"left",0.376431566987109
"2446",204,"previously",0.36993791870973
"2447",204,"changing",0.363765072721513
"2448",204,"priorities",0.352092207367353
"2449",205,"track",6.6399541352291
"2450",205,"trace",6.23130607304476
"2451",205,"tobacco",4.34443159148251
"2452",205,"pan",3.44324475116434
"2453",205,"commission",3.32191184957639
"2454",205,"european",2.90922405979793
"2455",205,"proposal",2.72181927556622
"2456",205,"scheme",2.61724636909897
"2457",205,"eu",2.35544431747572
"2458",205,"market",1.63901284561172
"2459",205,"illicit",1.41368319354015
"2460",205,"implement",1.31692813594753
"2461",206,"white",2.70018642231612
"2462",206,"partnership",1.21539016686279
"2463",206,"paper",1.13874365768401
"2464",206,"british",0.966554270014999
"2465",206,"cm",0.885604402658256
"2466",206,"entitled",0.847014953285197
"2467",206,"exit",0.814769189298683
"2468",206,"new",0.795653829715157
"2469",206,"9417",0.789615624888153
"2470",206,"disciplinary",0.776297117646398
"2471",206,"kingdoms",0.766786367302328
"2472",206,"february",0.753330419256992
"2473",207,"access",1.83636637425734
"2474",207,"defined",1.18050677421721
"2475",207,"welsh",0.984053495500579
"2476",207,"need",0.831825135356814
"2477",207,"centre",0.732316998669997
"2478",207,"pension",0.7281135182121
"2479",207,"contribution",0.724851528925705
"2480",207,"services",0.552330285807362
"2481",207,"8300",0.544817887218857
"2482",207,"scams",0.525156766611491
"2483",207,"people",0.50652130960394
"2484",207,"closures",0.429105464926896
"2485",208,"breakdown",2.41225215489972
"2486",208,"multinational",0.670982965019734
"2487",208,"222025",0.638912971623233
"2488",208,"218249",0.573201808190128
"2489",208,"transfer",0.5207251920008
"2490",208,"700",0.481744725158467
"2491",208,"leaving",0.462611084832761
"2492",208,"sector",0.454245986743527
"2493",208,"gender",0.447283811793892
"2494",208,"provide",0.445098458327008
"2495",208,"red",0.440962893605837
"2496",208,"royalties",0.41678505511383
"2497",209,"guidance",1.23576075482681
"2498",209,"required",0.653600862261819
"2499",209,"departments",0.535710638330167
"2500",209,"qualifications",0.525566350452693
"2501",209,"evidence",0.516568714972828
"2502",209,"issue",0.4608958842027
"2503",209,"encouraged",0.457692560914528
"2504",209,"become",0.449651466168334
"2505",209,"lives",0.419155411797102
"2506",209,"ombudsman",0.411280601869172
"2507",209,"children",0.407773527749372
"2508",209,"impact",0.378590849171846
"2509",210,"regulate",2.72135210921564
"2510",210,"protect",1.5803471126542
"2511",210,"unregulated",1.32375659651674
"2512",210,"general",1.0487303085561
"2513",210,"respect",0.924457971677611
"2514",210,"monitor",0.9102998361287
"2515",210,"law",0.879401458744782
"2516",210,"data",0.811507648828483
"2517",210,"enforcement",0.8012550168959
"2518",210,"ecohouse",0.775208491513508
"2519",210,"undertaken",0.760439320792262
"2520",210,"payment",0.758650820151177
"2521",211,"contingencies",3.53432329871856
"2522",211,"event",1.01761520800624
"2523",211,"convertible",1.00763881515692
"2524",211,"fund",0.903353939593665
"2525",211,"contains",0.606908064914264
"2526",211,"criteria",0.569648530219168
"2527",211,"preparations",0.563097094446348
"2528",211,"eu",0.548026881592806
"2529",211,"bonds",0.53797729926279
"2530",211,"canal",0.505028532581677
"2531",211,"suez",0.505028532581677
"2532",211,"jeremie",0.489099355307508
"2533",212,"convicted",3.30098624972629
"2534",212,"offences",1.50089688260406
"2535",212,"evasion",1.29339510621801
"2536",212,"prosecuted",1.16112693116162
"2537",212,"year",0.784662883283106
"2538",212,"penalties",0.769471792473106
"2539",212,"fraud",0.665917709716759
"2540",212,"related",0.578719044766701
"2541",212,"sharks",0.483234733277448
"2542",212,"result",0.481960295285899
"2543",212,"brought",0.481697543206656
"2544",212,"people",0.481366153364943
"2545",213,"citizens",4.48606233248767
"2546",213,"nonuk",2.49924085143742
"2547",213,"eu",1.36825746170261
"2548",213,"europe",1.00442983969524
"2549",213,"purse",1.00005266430862
"2550",213,"public",0.910303890458897
"2551",213,"countries",0.86014447908869
"2552",213,"discrimination",0.841882735050505
"2553",213,"32664",0.834399985567415
"2554",213,"recorded",0.66956895293161
"2555",213,"work",0.668343279174549
"2556",213,"child",0.662090429196676
"2557",214,"higher",8.13375410850364
"2558",214,"rate",5.03504034488845
"2559",214,"taxpayer",4.38207164675521
"2560",214,"pension",3.39709809793734
"2561",214,"relief",3.35750909271897
"2562",214,"contributed",2.4767700454306
"2563",214,"tax",2.01434443942242
"2564",214,"income",1.71050889145749
"2565",214,"total",1.65464714021785
"2566",214,"50",1.46936972180431
"2567",214,"year",1.35901259699675
"2568",214,"pay",1.27380599158943
"2569",215,"car",5.88194560668186
"2570",215,"telematic",2.81291685503058
"2571",215,"premium",1.67313918779186
"2572",215,"purchase",1.35716923090528
"2573",215,"insurance",1.29648857610505
"2574",215,"policies",1.29528059610138
"2575",215,"exempt",1.09503584297896
"2576",215,"personal",1.08853896720398
"2577",215,"drivers",1.05901630780439
"2578",215,"tax",1.04683256434721
"2579",215,"17",0.943009220248223
"2580",215,"kind",0.941073285517279
"2581",216,"bank",7.65397369115898
"2582",216,"invested",7.36959549531538
"2583",216,"european",6.91377566079771
"2584",216,"uk",4.08348600170397
"2585",216,"fund",2.99351648447994
"2586",216,"shadow",2.77904982421098
"2587",216,"asian",2.1437249176392
"2588",216,"project",2.07239821261366
"2589",216,"infrastructure",1.90147204224048
"2590",216,"eu",1.77427713722915
"2591",216,"loan",1.76387262907355
"2592",216,"leave",1.68468547018661
"2593",217,"disbursal",1.91840240232759
"2594",217,"soon",1.03384532854368
"2595",217,"possible",0.675432974305938
"2596",217,"east",0.587130007612243
"2597",217,"north",0.539794946216274
"2598",217,"european",0.450616414205633
"2599",217,"vapour",0.446663620649058
"2600",217,"investment",0.413749417438958
"2601",217,"entitled",0.381039825493622
"2602",217,"petrol",0.357299929293241
"2603",217,"businesses",0.356764411946064
"2604",217,"bank",0.35531083502705
"2605",218,"referral",2.28135398061691
"2606",218,"business",0.791707819758798
"2607",218,"specialist",0.622255994539713
"2608",218,"local",0.612452185068458
"2609",218,"scheme",0.570923888528302
"2610",218,"2015s",0.561249333000277
"2611",218,"enterprise",0.539395736109152
"2612",218,"implement",0.537108371750406
"2613",218,"adopted",0.532829619684076
"2614",218,"criminal",0.532829619684076
"2615",218,"finance",0.530332550196648
"2616",218,"small",0.484083237367729
"2617",219,"2019",1.28521816006093
"2618",219,"11pm",1.08943281876471
"2619",219,"29",0.76896433609543
"2620",219,"3810",0.596610388697592
"2621",219,"march",0.565957661316987
"2622",219,"expected",0.50059778227939
"2623",219,"spectrum",0.439495794814671
"2624",219,"radio",0.423915998101138
"2625",219,"cease",0.422230512563222
"2626",219,"eu27",0.374659078020684
"2627",219,"modification",0.346474169575636
"2628",219,"regime",0.339656153348531
"2629",220,"lost",8.65121957961377
"2630",220,"result",3.436809867543
"2631",220,"smuggling",2.6902925146957
"2632",220,"revenue",2.39366831412301
"2633",220,"amount",2.21689351574312
"2634",220,"fuel",2.1556150774843
"2635",220,"estimate",2.08032003232341
"2636",220,"laundering",2.07422047755357
"2637",220,"year",1.90084402496926
"2638",220,"three",1.51722923946607
"2639",220,"evasion",1.35688647717991
"2640",220,"illegal",1.22788326901497
"2641",221,"heat",5.50964667261979
"2642",221,"renewable",3.46499740583227
"2643",221,"incentive",3.08901458169868
"2644",221,"northern",2.36740302207668
"2645",221,"ireland",2.358753239122
"2646",221,"nondomestic",2.17712816422132
"2647",221,"scheme",1.7496445410814
"2648",221,"executive",1.66905147196483
"2649",221,"windfall",0.849722236612671
"2650",221,"overspend",0.770472015282154
"2651",221,"ame",0.750160379949337
"2652",221,"2015",0.739061852219825
"2653",222,"excise",6.53059628385017
"2654",222,"vehicle",3.98988965206635
"2655",222,"duty",2.85404726311612
"2656",222,"movement",1.17716483235934
"2657",222,"tobacco",1.14134510955376
"2658",222,"maximisation",1.11891314907504
"2659",222,"control",0.996494718931938
"2660",222,"point",0.889823503870473
"2661",222,"vendor",0.887730028263721
"2662",222,"estimate",0.850194919858582
"2663",222,"purchase",0.785918358261988
"2664",222,"lose",0.775472543660605
"2665",223,"black",1.17356616701814
"2666",223,"tobacco",0.561394301168485
"2667",223,"market",0.492816960479721
"2668",223,"convenience",0.470438593245422
"2669",223,"smokers",0.435048369285849
"2670",223,"excise",0.41088190994441
"2671",223,"44656",0.404358528055503
"2672",223,"stores",0.388265037949332
"2673",223,"amber",0.373939384997692
"2674",223,"future",0.336690854920704
"2675",223,"products",0.287881867897732
"2676",223,"red",0.282681955824259
"2677",224,"responsibility",2.67596193575616
"2678",224,"forecast",2.42145781957961
"2679",224,"office",2.39550017669608
"2680",224,"budget",2.13790442265946
"2681",224,"growth",0.956724107178487
"2682",224,"accuracy",0.898054100130632
"2683",224,"economic",0.850216448327205
"2684",224,"modelling",0.798744640651338
"2685",224,"opposition",0.717439657347849
"2686",224,"independent",0.567020885667737
"2687",224,"10",0.557771278808046
"2688",224,"access",0.515639586935304
"2689",225,"two",6.06618158632381
"2690",225,"children",5.73528046525957
"2691",225,"child",4.17984341371286
"2692",225,"credit",3.61155454387967
"2693",225,"families",3.55386293478563
"2694",225,"limit",2.99192544733959
"2695",225,"universal",2.20382809358976
"2696",225,"element",2.00979507751034
"2697",225,"tax",1.95976303793367
"2698",225,"household",1.74319947676359
"2699",225,"restriction",1.26582642723743
"2700",225,"compatibility",1.23200897413444
"2701",226,"agreement",3.11308743965266
"2702",226,"capitalisation",2.5188892774214
"2703",226,"thin",2.5188892774214
"2704",226,"advance",2.00316430685413
"2705",226,"reach",1.70974351261318
"2706",226,"double",1.34337626388091
"2707",226,"intra",1.27428526156617
"2708",226,"negotiations",1.09579359585916
"2709",226,"16",0.987048888591171
"2710",226,"force",0.981583409208699
"2711",226,"taxation",0.976085999676747
"2712",226,"objectives",0.968323186597424
"2713",227,"isa",13.5099494667915
"2714",227,"lifetime",10.0606038407194
"2715",227,"people",2.86734872919809
"2716",227,"estimate",2.46956555317828
"2717",227,"save",2.42956029548405
"2718",227,"invested",2.26136314686445
"2719",227,"number",2.00983111894256
"2720",227,"amount",1.9796132392038
"2721",227,"maximum",1.83250821316197
"2722",227,"made",1.82379556538625
"2723",227,"first",1.79300884839901
"2724",227,"year",1.71683637909642
"2725",228,"recruited",2.6428051244756
"2726",228,"staff",1.32604469201969
"2727",228,"agencies",1.23257249361167
"2728",228,"year",0.84279605959683
"2729",228,"11",0.768537735736767
"2730",228,"2010",0.593265900473431
"2731",228,"perceived",0.556767830656585
"2732",228,"employed",0.549086996201477
"2733",228,"displaced",0.489581356927201
"2734",228,"outplacement",0.489581356927201
"2735",228,"used",0.485709361863649
"2736",228,"left",0.476388167628519
"2737",229,"class",11.1424011521947
"2738",229,"contribution",7.85442713962224
"2739",229,"insurance",7.32670354142603
"2740",229,"national",6.16200227470589
"2741",229,"earn",3.35289681806502
"2742",229,"people",2.36019828375592
"2743",229,"holiday",2.12114307585701
"2744",229,"employed",1.95386468069505
"2745",229,"self",1.92802715052914
"2746",229,"abolish",1.71830426412183
"2747",229,"constituency",1.6109427291109
"2748",229,"rise",1.45517101259903
"2749",230,"north",2.41698999155596
"2750",230,"helens",2.28537545105335
"2751",230,"constituency",2.10942329061284
"2752",230,"st",1.94709971048253
"2753",230,"west",1.41335552989214
"2754",230,"merseyside",1.24345082595804
"2755",230,"families",1.17070203668501
"2756",230,"dudley",1.1155771206539
"2757",230,"eligible",0.951490236629155
"2758",230,"estimate",0.899243107884243
"2759",230,"number",0.838976254921021
"2760",230,"childcare",0.765505524826141
"2761",231,"net",3.61943751485332
"2762",231,"contributing",1.70697857503358
"2763",231,"source",1.36526733523973
"2764",231,"relief",1.20136365481828
"2765",231,"pay",1.11851845903427
"2766",231,"arrangement",1.06644827499051
"2767",231,"workers",1.05041874472485
"2768",231,"scheme",0.984580677264499
"2769",231,"eu",0.921736445802403
"2770",231,"unsuitable",0.810473798239662
"2771",231,"pension",0.803030918460565
"2772",231,"earn",0.783289371035698
"2773",232,"exit",11.8346989067214
"2774",232,"cap",7.03189735845346
"2775",232,"sector",6.65482235128145
"2776",232,"payment",5.96634156751035
"2777",232,"public",4.87036365605756
"2778",232,"proposals",3.06661680010514
"2779",232,"bill",2.80662754797515
"2780",232,"workers",2.44907439525938
"2781",232,"enterprise",2.33863389466422
"2782",232,"private",1.68959223365468
"2783",232,"employees",1.54873103071344
"2784",232,"eu",1.54761900312025
"2785",233,"update",3.69250336859171
"2786",233,"hcws",1.62806224841925
"2787",233,"written",1.61756738193395
"2788",233,"247",1.52681603056538
"2789",233,"november",1.51919365307516
"2790",233,"hcws251",1.21829651245738
"2791",233,"15",1.16275630512985
"2792",233,"reference",0.946239260592706
"2793",233,"childcare",0.859871997070072
"2794",233,"register",0.816508768824178
"2795",233,"holtham",0.723726901193106
"2796",233,"2017",0.686674810361346
"2797",234,"lending",2.47042556633434
"2798",234,"business",1.24098986836152
"2799",234,"extend",1.20570925562878
"2800",234,"regulatory",0.968515892235903
"2801",234,"bank",0.920015447005426
"2802",234,"perimeter",0.771961507003275
"2803",234,"increase",0.687031686799304
"2804",234,"november",0.67235268733652
"2805",234,"diversification",0.652015498135499
"2806",234,"conduct",0.617519043543918
"2807",234,"authority",0.576670109575646
"2808",234,"sector",0.556073909283772
"2809",235,"european",1.59428218616697
"2810",235,"authority",1.41983891260247
"2811",235,"banking",1.0582287935626
"2812",235,"uk",0.870110889662905
"2813",235,"formal",0.856866236302389
"2814",235,"participate",0.819078939321145
"2815",235,"leave",0.813735446709986
"2816",235,"seek",0.804949384284274
"2817",235,"agreement",0.684730503734325
"2818",235,"relocation",0.655798731485017
"2819",235,"medicines",0.621544085990686
"2820",235,"withdrawing",0.574868204149169
"2821",236,"media",2.91222230277087
"2822",236,"social",1.48501438141193
"2823",236,"spent",1.220399735245
"2824",236,"communications",0.676441136235889
"2825",236,"roles",0.640314039410044
"2826",236,"65105",0.508621429159157
"2827",236,"advertising",0.466497514658713
"2828",236,"10",0.444640022112055
"2829",236,"employed",0.437865260061527
"2830",236,"staff",0.428846063665375
"2831",236,"relations",0.416652186814997
"2832",236,"promotion",0.415461101612666
"2833",237,"incentivise",1.58927865243382
"2834",237,"sponsorship",0.887963106113688
"2835",237,"profit",0.533519568408115
"2836",237,"flight",0.461890049542834
"2837",237,"super",0.458015147945619
"2838",237,"productivity",0.45555161271534
"2839",237,"strength",0.44495844981039
"2840",237,"corporate",0.430011411499547
"2841",237,"patrols",0.426073056570854
"2842",237,"owned",0.380415838151892
"2843",237,"cooperative",0.380415838151892
"2844",237,"ambulances",0.371138094481036
"2845",238,"custodial",0.969454304240656
"2846",238,"givers",0.49971264587892
"2847",238,"split",0.462120189165106
"2848",238,"sentence",0.45766697572284
"2849",238,"served",0.450794804411066
"2850",238,"feasibl",0.346054875949893
"2851",238,"evasion",0.298049816611107
"2852",238,"charged",0.274161415834092
"2853",238,"care",0.256273917185116
"2854",238,"share",0.234080993850686
"2855",238,"2010",0.214396077353021
"2856",238,"result",0.209861219012861
"2857",239,"child",7.14011462994853
"2858",239,"benefit",6.87512180928136
"2859",239,"high",4.28615669620813
"2860",239,"charge",4.25549839315127
"2861",239,"income",3.07369303870832
"2862",239,"children",2.03913892056565
"2863",239,"repay",2.00388424477398
"2864",239,"people",1.98676455567868
"2865",239,"number",1.73829256704792
"2866",239,"estimate",1.62472808905379
"2867",239,"year",1.54357128604604
"2868",239,"failed",1.47922087616002
"2869",240,"concentrix",14.8076059343892
"2870",240,"credit",6.66135950823185
"2871",240,"contract",5.09757385608482
"2872",240,"erroneous",4.57678145305979
"2873",240,"tax",3.93572093498023
"2874",240,"hm",3.5381534627549
"2875",240,"revenue",3.46813403325902
"2876",240,"customs",3.43613859682393
"2877",240,"claimant",3.20223945392007
"2878",240,"legitimate",2.92594930353516
"2879",240,"claim",2.92042974452445
"2880",240,"result",2.66478356999716
"2881",241,"2020",1.95468183018793
"2882",241,"horizon",0.966277308325719
"2883",241,"average",0.731596423263013
"2884",241,"annual",0.720707306365957
"2885",241,"response",0.558824780704598
"2886",241,"estimate",0.545570149014394
"2887",241,"earnings",0.491897240935398
"2888",241,"367",0.454322609458703
"2889",241,"q311",0.428529348291614
"2890",241,"made",0.408286623790125
"2891",241,"noneu",0.405792369670641
"2892",241,"2018",0.401716631338686
"2893",242,"wine",3.05064154937688
"2894",242,"sparkling",1.49019666959453
"2895",242,"regularising",1.05340874051483
"2896",242,"industry",0.998963928054161
"2897",242,"english",0.953970382313529
"2898",242,"duty",0.796037296070646
"2899",242,"still",0.751418057769214
"2900",242,"contribution",0.680277756554287
"2901",242,"devaluation",0.649263064161336
"2902",242,"rate",0.530811499235427
"2903",242,"bottle",0.46965404780261
"2904",242,"halt",0.462337100909851
"2905",243,"compliance",2.06555760313965
"2906",243,"outsourced",1.46672494091623
"2907",243,"secured",0.947996734162376
"2908",243,"extra",0.829109521937158
"2909",243,"checks",0.736744105103732
"2910",243,"activities",0.670918369913111
"2911",243,"concentrix",0.65863283607163
"2912",243,"billion",0.655775111645043
"2913",243,"item",0.502179781890569
"2914",243,"160",0.499228260337265
"2915",243,"1997",0.489102437373225
"2916",243,"2010",0.458858714619049
"2917",244,"beneficial",5.76913169626052
"2918",244,"ownership",5.49000580463072
"2919",244,"register",3.9654022268098
"2920",244,"automatic",2.53746046058983
"2921",244,"public",2.45058430558645
"2922",244,"exchange",2.32146374305012
"2923",244,"information",2.17241158253061
"2924",244,"law",1.99110688849435
"2925",244,"territories",1.87363119766172
"2926",244,"enforcement",1.81417072682511
"2927",244,"overseas",1.64593029924424
"2928",244,"setting",1.6004932539907
"2929",245,"nonconsensual",1.64259324661368
"2930",245,"child",1.342954824945
"2931",245,"rape",1.26667204802045
"2932",245,"conception",1.19699616940367
"2933",245,"victims",1.04234128941085
"2934",245,"born",0.939431247964626
"2935",245,"credit",0.936753379357526
"2936",245,"third",0.809263458211177
"2937",245,"exemption",0.717426623207381
"2938",245,"two",0.678482186958959
"2939",245,"children",0.670217562115529
"2940",245,"limit",0.645603508062281
"2941",246,"statutory",1.30386313514042
"2942",246,"paternity",0.703616488739964
"2943",246,"five",0.550925312294762
"2944",246,"adoption",0.538553824959674
"2945",246,"russian",0.38434616042241
"2946",246,"television",0.372325071496493
"2947",246,"purse",0.344802011925397
"2948",246,"receipt",0.339060258432786
"2949",246,"years",0.333317537317819
"2950",246,"edinburgh",0.329849651582221
"2951",246,"complied",0.311374686360541
"2952",246,"pay",0.303853235207949
"2953",247,"broken",1.09105195043535
"2954",247,"predecessors",0.451532117517449
"2955",247,"collected",0.439681306929169
"2956",247,"now",0.384697426799858
"2957",247,"adjusted",0.3671961276285
"2958",247,"sector",0.343336838852659
"2959",247,"inflation",0.337659989135018
"2960",247,"income",0.313488601216634
"2961",247,"year",0.307788580220052
"2962",247,"30",0.290983594412304
"2963",247,"financial",0.247189850093296
"2964",247,"total",0.218175337070424
"2965",248,"capital",10.607558748444
"2966",248,"gain",6.96464921959673
"2967",248,"venture",5.31296426996118
"2968",248,"trust",3.57131502489639
"2969",248,"invested",2.33747045385314
"2970",248,"tax",2.02365216610656
"2971",248,"enterprise",1.92072744342836
"2972",248,"patient",1.82633128166191
"2973",248,"seed",1.80345617729406
"2974",248,"10",1.71839513672539
"2975",248,"scheme",1.50372886225706
"2976",248,"year",1.40009545362207
"2977",249,"avoid",7.04759027423183
"2978",249,"aggressive",2.87397096172554
"2979",249,"prevent",2.59997362026067
"2980",249,"tax",2.28111708696104
"2981",249,"multinational",1.86692093661537
"2982",249,"companies",1.86380259476763
"2983",249,"property",1.09702385449179
"2984",249,"countries",1.0858079706608
"2985",249,"developing",1.08426676706797
"2986",249,"paying",1.03912506607893
"2987",249,"ticket",0.908706811816373
"2988",249,"uk",0.872998558034378
"2989",250,"treatment",1.49809013196271
"2990",250,"accorded",0.601634481664768
"2991",250,"interest",0.468548354097533
"2992",250,"camphill",0.446465349925828
"2993",250,"effects",0.43120202827477
"2994",250,"village",0.412878588654689
"2995",250,"tax",0.359827247662549
"2996",250,"pension",0.358005208508139
"2997",250,"contributions",0.356401325150095
"2998",250,"payments",0.354001796161131
"2999",250,"intentional",0.345705066112411
"3000",250,"co",0.345705066112411
"3001",251,"technologies",4.98110703910178
"3002",251,"adopted",1.66113408628167
"3003",251,"blockchain",1.49408313984699
"3004",251,"use",1.09557642607763
"3005",251,"effectiveness",0.832995858508541
"3006",251,"promote",0.724465293258362
"3007",251,"services",0.7092624132753
"3008",251,"productivity",0.694070394739022
"3009",251,"save",0.680349334835133
"3010",251,"purse",0.644619620377908
"3011",251,"make",0.632185233291735
"3012",251,"greener",0.629809834094842
"3013",252,"head",1.45586858088185
"3014",252,"population",0.715177219886675
"3015",252,"per",0.617968984694949
"3016",252,"expenditure",0.526601170337917
"3017",252,"17",0.501970502076657
"3018",252,"spend",0.477196309056869
"3019",252,"ten",0.462923268983853
"3020",252,"public",0.457324551448445
"3021",252,"largest",0.455280888124604
"3022",252,"around",0.424791036455332
"3023",252,"rest",0.409761268351085
"3024",252,"1990",0.403228456818029
"3025",253,"east",5.76142107349583
"3026",253,"south",3.42934844997783
"3027",253,"kilbride",3.41001329397938
"3028",253,"growth",1.90022144796703
"3029",253,"outside",1.79167517246603
"3030",253,"economic",1.59095679065937
"3031",253,"support",1.5517321648666
"3032",253,"london",1.42637148654729
"3033",253,"glasgow",1.2850368285916
"3034",253,"economic",1.27721992479648
"3035",253,"local",1.21491479582644
"3036",253,"posts",1.20261535650762
"3037",254,"dependant",8.46596504124163
"3038",254,"crown",7.42846251951119
"3039",254,"territories",7.24257987926121
"3040",254,"overseas",6.36239494882973
"3041",254,"regimes",2.40524076570239
"3042",254,"british",2.02335647949283
"3043",254,"corporate",1.93144675121146
"3044",254,"tax",1.74778584659207
"3045",254,"individual",1.67733264897677
"3046",254,"estimate",1.61736110522583
"3047",254,"receipts",1.60878853185018
"3048",254,"uk",1.46949939456906
"3049",255,"foreign",5.39139379268397
"3050",255,"direct",2.2525109761674
"3051",255,"investment",1.41957483435585
"3052",255,"embassies",1.24595176676128
"3053",255,"payment",1.08153821620888
"3054",255,"uk",0.960927178009135
"3055",255,"exchange",0.954072938718836
"3056",255,"draft",0.87640006519671
"3057",255,"voluntarily",0.829874853117399
"3058",255,"amendments",0.802427685053181
"3059",255,"countries",0.77994274338801
"3060",255,"2292",0.747080203936207
"3061",256,"forthcoming",1.6506715719163
"3062",256,"spending",0.875198061600536
"3063",256,"review",0.770212839577821
"3064",256,"comprehensive",0.734424342817608
"3065",256,"particular",0.624751284879791
"3066",256,"infants",0.545294802332549
"3067",256,"shropshire",0.475732363577308
"3068",256,"unachievable",0.457325364167472
"3069",256,"meals",0.450045787401565
"3070",256,"cumbria",0.445012800036001
"3071",256,"telford",0.439943899081507
"3072",256,"funding",0.425715713280898
"3073",257,"rhyl",2.40514234924354
"3074",257,"valuation",1.15658592831512
"3075",257,"office",0.784561909725107
"3076",257,"111680",0.525383884565032
"3077",257,"facilities",0.41096350562726
"3078",257,"future",0.393887587205394
"3079",257,"arising",0.392710564180973
"3080",257,"closure",0.355963714986919
"3081",257,"accessed",0.325857412598259
"3082",257,"save",0.302673977975496
"3083",257,"year",0.260001322997445
"3084",257,"five",0.252966133509903
"3085",258,"creative",3.05532636733588
"3086",258,"film",1.6237278598436
"3087",258,"relief",1.1746040409916
"3088",258,"industries",0.947922601596186
"3089",258,"sector",0.616607630802001
"3090",258,"tax",0.523572783439077
"3091",258,"governments",0.513828637713469
"3092",258,"extend",0.462422347523004
"3093",258,"freelance",0.45711340654064
"3094",258,"digital",0.430775514016242
"3095",258,"make",0.420800995972218
"3096",258,"refused",0.416358018836089
"3097",259,"betting",7.61142108540778
"3098",259,"odds",5.92698939459201
"3099",259,"terminals",5.32640352076307
"3100",259,"fixed",5.10445896021336
"3101",259,"accrued",1.8291628881134
"3102",259,"gamblers",1.31296365055949
"3103",259,"year",1.29369974867077
"3104",259,"revenue",1.16627794817706
"3105",259,"spread",0.957299459686196
"3106",259,"purse",0.954017575458626
"3107",259,"stake",0.92125134833279
"3108",259,"maximum",0.893234275318343
"3109",260,"missed",3.1388665082711
"3110",260,"incorrect",2.56193822152201
"3111",260,"late",1.85412403879502
"3112",260,"time",1.15045882345275
"3113",260,"joint",0.859702072265261
"3114",260,"real",0.821688933526857
"3115",260,"remedied",0.724465449760772
"3116",260,"information",0.699580599942309
"3117",260,"periods",0.696963749302529
"3118",260,"rti",0.675708440621621
"3119",260,"timescale",0.668843624719119
"3120",260,"initiative",0.544083864348116
"3121",261,"duchy",1.79154331299203
"3122",261,"cornwall",1.65306664476097
"3123",261,"approval",0.653784626650359
"3124",261,"treasury",0.491364803327364
"3125",261,"prince",0.490911116413161
"3126",261,"hrh",0.453980782457668
"3127",261,"appleby",0.428123465662118
"3128",261,"investment",0.39742831288976
"3129",261,"treat",0.389974714705892
"3130",261,"settlement",0.348426189372922
"3131",261,"disclosed",0.342469090694178
"3132",261,"2007",0.292058584045126
"3133",262,"private",3.79760355367733
"3134",262,"initial",2.96003056320906
"3135",262,"finance",2.43028828804293
"3136",262,"medical",2.21301738774729
"3137",262,"contracted",1.38975566825014
"3138",262,"insurance",1.09538041085934
"3139",262,"projects",0.812044964541499
"3140",262,"liabilities",0.807962329919949
"3141",262,"arrangements",0.723952626188572
